scheme,scheme_id,note,run,universe,months,eval_days,win_start,win_end,n_names,bench_ret,mean_ret,median_ret,mean_sharpe,mean_mdd,mean_vs_bench,pct_positive,pct_beat_bench,mean_trades,mean_exposure
D03_dip08,3,dip08,57,QQQ,11,231,2024-12-30,2025-12-01,30,0.20149282165868643,0.039828635982426724,-0.006322165472763375,-0.01627727266826867,-0.16229352246288808,-0.1616641856762597,0.5,0.13333333333333333,10.2,0.37979797979797975
D03_dip08,3,dip08,58,QQQ,4,84,2025-05-06,2025-09-04,30,0.19622773691571815,0.04439961424244744,-0.006891273329288183,0.2593760551544643,-0.08109436100412197,-0.15182812267327073,0.4666666666666667,0.13333333333333333,3.1333333333333333,0.4101190476190475
D03_dip08,3,dip08,59,SOXX,4,84,2026-02-25,2026-06-25,30,0.7007670678766698,0.19513731690004463,0.12182865198993353,1.7130447323226166,-0.09775032063468067,-0.5056297509766251,0.8333333333333334,0.1,4.433333333333334,0.2927579365079365
D03_dip08,3,dip08,60,SOXX,1,21,2024-12-26,2025-01-28,29,-0.04487084375145378,-0.033286796926828253,-0.016398710014420614,-1.3002677503556963,-0.07896194280731807,0.011584046824625528,0.1724137931034483,0.7241379310344828,1.7586206896551724,0.3879310344827586
D03_dip08,3,dip08,61,SOXX,3,63,2024-01-26,2024-04-25,29,0.06710127075469541,0.02204380194820007,-0.02770635482398398,-0.36289723904401894,-0.08138545266507168,-0.04505746880649534,0.3793103448275862,0.2413793103448276,3.413793103448276,0.3745210727969349
D03_dip08,3,dip08,62,SOXX,3,63,2025-06-20,2025-09-18,29,0.19111858758403377,0.10448119722129154,0.07124568461217762,1.2596030056724408,-0.12001343682011519,-0.08663739036274223,0.7241379310344828,0.27586206896551724,3.2413793103448274,0.5644499178981937
D03_dip08,3,dip08,63,QQQ,3,63,2025-10-01,2025-12-30,30,0.0281443024583361,-0.015417159659347495,-0.015785259125072504,-0.10856781786702317,-0.0791362366943816,-0.043561462117683594,0.4,0.23333333333333334,3.033333333333333,0.3962962962962963
D03_dip08,3,dip08,64,QQQ,2,42,2024-06-12,2024-08-12,30,-0.0465096827642848,-0.02264412395869341,-0.03263687550366634,-0.9229090323093961,-0.0772646278195526,0.023865558805591387,0.23333333333333334,0.6666666666666666,3.1,0.381547619047619
D03_dip08,3,dip08,65,SOXX,7,147,2024-03-27,2024-10-24,29,0.010917641305967063,-0.015235648508390511,-0.022529463220275825,-0.1649900927434224,-0.17515544668869626,-0.026153289814357574,0.4482758620689655,0.2413793103448276,7.344827586206897,0.3662913441238565
D03_dip08,3,dip08,66,QQQ,7,147,2024-06-18,2025-01-17,30,0.08024880165552029,0.02460775220794921,0.011125289429252394,0.24899989418980484,-0.11232872017856892,-0.055641049447571075,0.5666666666666667,0.23333333333333334,5.566666666666666,0.42823129251700676
D03_dip08,3,dip08,67,SOXX,6,126,2025-02-27,2025-08-27,30,0.2288069130259598,0.09281633952846402,0.05658470352136735,0.6317638647679498,-0.12978133467962205,-0.13599057349749577,0.6,0.23333333333333334,5.266666666666667,0.38313492063492066
D03_dip08,3,dip08,68,SOXX,2,42,2026-01-27,2026-03-26,30,-0.06274182234420844,7.660381925689667e-05,-0.01424917816348753,-0.6327057143598623,-0.08087363271965176,0.06281842616346534,0.43333333333333335,0.8333333333333334,2.933333333333333,0.3152777777777777
D03_dip08,3,dip08,69,SOXX,8,168,2025-08-27,2026-04-28,30,0.752796897064234,0.27218849218605745,0.22889458028336673,1.0684914726330668,-0.17765403643014657,-0.4806084048781766,0.8,0.06666666666666667,8.966666666666667,0.43769841269841264
D03_dip08,3,dip08,70,SOXX,5,105,2024-09-20,2025-02-21,29,0.005406814450626518,0.0034334491626491436,-0.019341184895682928,-0.17242052142224323,-0.11014496383199605,-0.0019733652879773745,0.3448275862068966,0.3448275862068966,4.9655172413793105,0.29581280788177344
D03_dip08,3,dip08,71,SOXX,4,84,2025-09-17,2026-01-15,29,0.30628589985012833,0.13223646221115273,0.10006818665561723,1.0808702066126532,-0.14314091491685213,-0.1740494376389756,0.6896551724137931,0.1724137931034483,5.137931034482759,0.4808087027914614
D03_dip08,3,dip08,72,QQQ,4,84,2025-06-23,2025-10-20,30,0.15160143793785608,0.05560968596689078,-0.014726718414276196,0.2531436621957056,-0.08782680226480617,-0.0959917519709653,0.4666666666666667,0.16666666666666666,3.3666666666666667,0.42351190476190487
D03_dip08,3,dip08,73,SOXX,10,210,2023-11-28,2024-09-27,30,0.3732977081618618,0.08956587381956495,0.05888722026948534,0.35741615686807393,-0.1930024582473434,-0.2837318343422969,0.6666666666666666,0.06666666666666667,9.666666666666666,0.41158730158730156
D03_dip08,3,dip08,74,QQQ,9,189,2025-04-09,2026-01-08,30,0.33624069066151074,0.10625791242184501,0.04451590954912876,0.46690248793034733,-0.14068702326978935,-0.22998277823966573,0.5666666666666667,0.13333333333333333,6.1,0.4032186948853615
D03_dip08,3,dip08,75,QQQ,12,252,2024-12-19,2025-12-22,30,0.21234986652906018,0.04599185654354173,-0.0635416087329762,-0.050386272741454234,-0.1853443671599541,-0.16635800998551845,0.4,0.13333333333333333,11.533333333333333,0.3845568783068783
D03_dip08,3,dip08,76,SOXX,5,105,2024-05-10,2024-10-09,29,0.07166285164062502,0.007047252147270196,-0.03259064453952365,-0.073611087003865,-0.1499007289654349,-0.06461559949335483,0.4482758620689655,0.27586206896551724,4.793103448275862,0.34614121510673235
D03_dip08,3,dip08,77,SOXX,8,168,2025-08-01,2026-04-01,30,0.43297225183525034,0.20426076365131104,0.2067085441742671,0.7212165977812963,-0.18550966302440317,-0.2287114881839393,0.7,0.2,9.533333333333333,0.4533234126984127
D03_dip08,3,dip08,78,QQQ,7,147,2025-11-12,2026-06-15,30,0.20096913413608264,0.04433149719276601,0.004114367856355439,0.19925963676399988,-0.12594035247984184,-0.15663763694331662,0.5333333333333333,0.16666666666666666,7.166666666666667,0.37556689342403626
D03_dip08,3,dip08,79,SOXX,9,189,2023-12-14,2024-09-16,30,0.167905259845331,0.011523181905769049,-0.02316593227270408,-0.031645283401983096,-0.19220989454880677,-0.15638207793956196,0.43333333333333335,0.13333333333333333,9.7,0.43650793650793646
D03_dip08,3,dip08,80,QQQ,6,126,2024-01-19,2024-07-19,30,0.1316414541629214,0.07059149049225204,0.03979271890881797,0.42922627662649115,-0.10404304475412987,-0.06104996367066935,0.6,0.26666666666666666,5.533333333333333,0.43558201058201046
D03_dip08,3,dip08,81,QQQ,1,21,2024-11-13,2024-12-12,30,0.02781855470047412,0.028649474633157385,-0.00019999999999992246,0.3495438411064517,-0.029228518139941918,0.0008309199326832668,0.43333333333333335,0.23333333333333334,1.2666666666666666,0.42380952380952386
D03_dip08,3,dip08,82,SOXX,10,210,2024-06-21,2025-04-23,30,-0.3034388425007686,-0.1495806916904807,-0.14847775107482492,-0.8300803390999271,-0.2549719940962484,0.1538581508102879,0.13333333333333333,0.8333333333333334,11.2,0.276984126984127
D03_dip08,3,dip08,83,QQQ,11,231,2024-05-24,2025-04-28,30,0.03788093693594541,0.03796962501784608,0.0034892867759383495,0.020198226782195145,-0.1803179818999834,8.868808190067023e-05,0.5,0.43333333333333335,11.233333333333333,0.41504329004329
D03_dip08,3,dip08,84,SOXX,4,84,2025-03-26,2025-07-25,29,0.2196761364203743,0.07696289042739234,0.049447659064277616,0.4864749527878679,-0.09267992557395605,-0.14271324599298196,0.6551724137931034,0.1724137931034483,2.9310344827586206,0.36114532019704426
D03_dip08,3,dip08,85,SOXX,3,63,2024-01-12,2024-04-12,29,0.17490173722683933,0.07570023864069184,0.02230236842361899,0.6707795233838623,-0.08623771211377788,-0.09920149858614749,0.6896551724137931,0.2413793103448276,3.1379310344827585,0.45443349753694584
D03_dip08,3,dip08,86,QQQ,4,84,2025-08-13,2025-12-10,30,0.08270584442079376,0.027062110963856818,-0.021507381781270152,-0.5475259624368235,-0.07913166045396366,-0.05564373345693695,0.3,0.16666666666666666,3.7666666666666666,0.3483134920634921
D03_dip08,3,dip08,87,QQQ,9,189,2025-08-12,2026-05-12,30,0.2238015104269533,0.08867958532443468,0.01655910254509907,0.04176364504229258,-0.13501670175835068,-0.1351219251025186,0.5333333333333333,0.2,8.533333333333333,0.33985890652557316
D03_dip08,3,dip08,88,QQQ,3,63,2023-09-06,2023-12-04,30,0.0323937441740032,-0.003088302592087274,-0.015982774768201535,-0.06915044115808697,-0.08436635785831423,-0.03548204676609048,0.4,0.13333333333333333,3.3666666666666667,0.47460317460317464
D03_dip08,3,dip08,89,QQQ,6,126,2024-03-08,2024-09-06,30,0.02500440115388769,-0.026292871982462936,-0.012548974261684886,-0.19950809090625718,-0.13692231068675495,-0.05129727313635063,0.43333333333333335,0.26666666666666666,6.133333333333334,0.39272486772486775
D03_dip08,3,dip08,90,SOXX,4,84,2024-02-09,2024-06-10,29,0.16166402534839164,0.04808578573000026,0.031452656713987004,0.5917394331815873,-0.09974693383485041,-0.11357823961839138,0.6551724137931034,0.10344827586206896,4.413793103448276,0.43370279146141216
D03_dip08,3,dip08,91,QQQ,6,126,2024-12-26,2025-06-30,30,0.04434132972322158,0.044015120861565234,-0.004477301402486034,0.10085688783228047,-0.148116099932818,-0.00032620886165634494,0.5,0.4,6.733333333333333,0.3615079365079365
D03_dip08,3,dip08,92,QQQ,2,42,2024-07-11,2024-09-09,30,-0.0761694342464847,-0.05000961112442251,-0.03199572894644742,-1.5865616231936308,-0.08090091981516175,0.026159823122062192,0.13333333333333333,0.8,2.9,0.3339285714285714
D03_dip08,3,dip08,93,QQQ,8,168,2025-09-04,2026-05-05,30,0.18933459993954838,0.09806090277625999,-0.005787964367111154,0.2796184232444529,-0.14249767749048275,-0.09127369716328838,0.4666666666666667,0.2,7.933333333333334,0.3942460317460318
D03_dip08,3,dip08,94,QQQ,11,231,2023-08-28,2024-07-29,29,0.27358869545907205,0.026869674832517416,0.039909610599454526,0.26908098513220186,-0.13627066328303783,-0.24671902062655462,0.5517241379310345,0.0,8.758620689655173,0.4479773100462755
D03_dip08,3,dip08,95,SOXX,2,42,2024-10-18,2024-12-17,29,-0.02239739013513642,-0.0029693595509773583,-0.019449504014268926,-0.6697794849620343,-0.07489042206911666,0.01942803058415906,0.3448275862068966,0.5517241379310345,2.793103448275862,0.28448275862068967
D03_dip08,3,dip08,96,QQQ,9,189,2024-06-04,2025-03-06,30,0.07941245707007138,-0.04059088802380085,-0.028749130260572686,-0.12098611748806547,-0.1770639400768023,-0.12000334509387223,0.3333333333333333,0.1,9.0,0.3879629629629629
D03_dip08,3,dip08,97,SOXX,5,105,2025-12-31,2026-06-02,30,1.0102699251297969,0.3443146644598854,0.3580743368988818,2.1087151841306686,-0.11446092378321868,-0.6659552606699115,0.8333333333333334,0.03333333333333333,5.466666666666667,0.3727777777777777
D03_dip08,3,dip08,98,QQQ,4,84,2025-02-28,2025-06-30,30,0.08838217445442198,0.03032151354042552,0.008174324471669436,0.11037906285683448,-0.08275280671845037,-0.05806066091399646,0.6,0.16666666666666666,3.7,0.3076388888888889
D03_dip08,3,dip08,99,SOXX,2,42,2026-05-13,2026-07-14,30,0.07552608567751218,0.0021064373278539086,-0.013344332059585962,-0.12786250675844055,-0.07380453272813843,-0.07341964834965826,0.4,0.1,1.8666666666666667,0.26726190476190476
D04_dip12,4,dip12,0,SOXX,4,84,2025-01-15,2025-05-15,29,-0.04268271797372991,-0.05217686533348533,-0.043002812642211063,-0.8721692524529403,-0.1286310296749644,-0.009494147359755421,0.13793103448275862,0.4827586206896552,4.068965517241379,0.18903940886699505
D04_dip12,4,dip12,1,SOXX,4,84,2025-11-26,2026-03-30,29,0.0653592129111733,0.15574579758364465,0.08498997312186929,0.8679055785877595,-0.1114782354174453,0.09038658467247135,0.7241379310344828,0.5172413793103449,4.413793103448276,0.43483169129720856
D04_dip12,4,dip12,2,SOXX,12,252,2024-06-12,2025-06-13,30,-0.11229341109132818,-0.10625128800032724,-0.17402568538316726,-0.47914144543544096,-0.2644728194130145,0.006042123091000939,0.23333333333333334,0.3333333333333333,12.9,0.30929232804232804
D04_dip12,4,dip12,3,QQQ,1,21,2026-01-13,2026-02-11,30,-0.02096638715391519,-0.00092407460658905,0.0,-0.6708884684814296,-0.06175877148009848,0.02004231254732614,0.4,0.6,1.8666666666666667,0.45119047619047614
D04_dip12,4,dip12,4,QQQ,8,168,2025-02-28,2025-10-28,30,0.2501946769916814,0.060754740894628366,0.006010348592862869,0.10459181840284452,-0.14391635330358793,-0.18943993609705304,0.5,0.2,6.366666666666666,0.3590277777777778
D04_dip12,4,dip12,5,SOXX,3,63,2025-03-10,2025-06-06,29,0.11931802402050695,0.006695524479934872,-0.007785372901514598,-0.2186698423750408,-0.056397873815015,-0.11262249954057207,0.3793103448275862,0.06896551724137931,2.4827586206896552,0.15859332238642582
D04_dip12,4,dip12,6,SOXX,12,252,2024-10-18,2025-10-21,30,0.2792904450054976,0.08883506331343133,0.025538005687097298,0.19305984663179526,-0.20265725164922557,-0.19045538169206627,0.5666666666666667,0.2,10.766666666666667,0.36726190476190484
D04_dip12,4,dip12,7,SOXX,5,105,2024-08-02,2024-12-31,30,0.0461545872289324,-0.010851079064313929,-0.035430684876600504,-0.4405417538659542,-0.11925936974594355,-0.057005666293246327,0.3333333333333333,0.2,4.866666666666666,0.2561904761904762
D04_dip12,4,dip12,8,SOXX,11,231,2024-01-29,2024-12-26,30,0.11728604186347558,0.00036080250543091643,-0.039745494525471436,-0.05930024557825668,-0.2396415351726626,-0.11692523935804466,0.4666666666666667,0.13333333333333333,11.4,0.35768398268398266
D04_dip12,4,dip12,9,QQQ,7,147,2025-12-22,2026-07-24,30,0.10761391047221691,0.07401789481042362,0.028307280032551785,0.17212142332467578,-0.13542201231135367,-0.033596015661793294,0.5666666666666667,0.36666666666666664,7.066666666666666,0.3511337868480726
D04_dip12,4,dip12,10,SOXX,11,231,2025-04-30,2026-03-31,30,0.7991727370086741,0.3249100900573318,0.2806848008671661,0.9840414115611427,-0.18358985112195214,-0.4742626469513423,0.9333333333333333,0.06666666666666667,9.566666666666666,0.420995670995671
D04_dip12,4,dip12,11,SOXX,7,147,2023-12-07,2024-07-10,30,0.5448433677075268,0.1976363097368972,0.12450059359734955,1.0707156069315467,-0.13568125094716985,-0.3472070579706297,0.8,0.06666666666666667,6.033333333333333,0.4439909297052154
D04_dip12,4,dip12,12,QQQ,11,231,2024-03-27,2025-02-27,30,0.12982124242441295,0.08124635883028068,-0.0031290596980393937,0.308542772095845,-0.16067394488237743,-0.04857488359413227,0.5,0.36666666666666664,9.3,0.41183261183261183
D04_dip12,4,dip12,13,QQQ,10,210,2024-09-30,2025-08-01,30,0.1396408202388819,0.047750652723011884,0.027548429140945463,0.15473439833325955,-0.15611545242363484,-0.09189016751587004,0.5333333333333333,0.16666666666666666,8.533333333333333,0.37734126984126987
D04_dip12,4,dip12,14,QQQ,9,189,2025-02-11,2025-11-10,30,0.1848421423831519,0.025566580367075254,-0.007829922032033754,0.031246805641844077,-0.16863353884770377,-0.15927556201607662,0.4666666666666667,0.2,7.933333333333334,0.4025132275132275
D04_dip12,4,dip12,15,SOXX,2,42,2023-11-10,2024-01-11,29,0.13378672181991424,0.08453734510385212,0.06653518486945642,1.8843781089285463,-0.06119378743413851,-0.049249376716062124,0.8275862068965517,0.27586206896551724,1.3448275862068966,0.5433087027914614
D04_dip12,4,dip12,16,QQQ,8,168,2025-04-17,2025-12-16,30,0.3806506610687259,0.07683416508331006,-0.014047495012653677,0.12727615345133902,-0.11144622688950889,-0.3038164959854158,0.4,0.13333333333333333,5.4,0.32033730158730156
D04_dip12,4,dip12,17,QQQ,3,63,2023-10-12,2024-01-11,29,0.10935424408522043,0.051221562842129205,0.03773000407731453,1.0276234127442045,-0.06794856900970353,-0.058132681243091226,0.7241379310344828,0.27586206896551724,2.3448275862068964,0.4559386973180077
D04_dip12,4,dip12,18,SOXX,7,147,2025-06-02,2025-12-30,29,0.4742072430583639,0.14371979381623123,0.0526486967741322,0.7244196358683537,-0.17439032314761604,-0.3304874492421327,0.6206896551724138,0.13793103448275862,7.137931034482759,0.49689186019235276
D04_dip12,4,dip12,19,QQQ,2,42,2026-01-20,2026-03-19,30,-0.024734412068352585,0.005731610828794035,0.0,-0.042477801759818544,-0.05764158479364052,0.03046602289714662,0.4,0.7333333333333333,2.533333333333333,0.33531746031746035
D04_dip12,4,dip12,20,QQQ,2,42,2025-12-30,2026-03-02,30,-0.01830706738570409,0.010793434556523547,0.0,0.1745879651960977,-0.0659124204347258,0.029100501942227637,0.4666666666666667,0.6,2.433333333333333,0.44503968253968257
D04_dip12,4,dip12,21,QQQ,8,168,2024-02-14,2024-10-14,30,0.15334174114524046,0.023706617679957822,0.03261670452392562,0.20945811666313477,-0.13722700771153945,-0.12963512346528264,0.5333333333333333,0.2,6.333333333333333,0.4011904761904762
D04_dip12,4,dip12,22,QQQ,4,84,2025-10-15,2026-02-13,30,0.0007896560047677692,0.03024252485873438,0.025613733201216404,0.14444383167373648,-0.08432859868816008,0.02945286885396661,0.5666666666666667,0.5666666666666667,4.433333333333334,0.39375
D04_dip12,4,dip12,23,QQQ,3,63,2026-01-08,2026-04-09,30,-0.0153279984002892,-0.004844086552724669,0.0005221817763736425,-0.4940260350300017,-0.083327361432541,0.010483911847564531,0.5,0.6,3.8,0.28888888888888886
D04_dip12,4,dip12,24,SOXX,5,105,2026-02-10,2026-07-13,30,0.5770255442312711,0.18591649758457474,0.10030650540390273,1.1704272822318231,-0.09980044562101655,-0.3911090466466963,0.7333333333333333,0.1,4.4,0.27976190476190477
D04_dip12,4,dip12,25,QQQ,5,105,2026-01-14,2026-06-15,30,0.20238584863226716,0.09703979243693418,0.05254850994538196,0.6979928153434397,-0.09262452322877704,-0.10534605619533298,0.6666666666666666,0.16666666666666666,5.3,0.2788888888888889
D04_dip12,4,dip12,26,QQQ,12,252,2025-01-16,2026-01-16,30,0.2169851270630765,0.09007427517964675,-0.023741274163872672,0.09136555669169182,-0.1680114582040085,-0.12691085188342974,0.43333333333333335,0.16666666666666666,10.4,0.37374338624338627
D04_dip12,4,dip12,27,SOXX,4,84,2026-03-20,2026-07-21,30,0.6629647609934404,0.164737411913593,0.10562294124968485,1.7809052467794817,-0.09418864882054603,-0.49822734907984734,0.8666666666666667,0.03333333333333333,3.466666666666667,0.2773809523809524
D04_dip12,4,dip12,28,SOXX,10,210,2023-09-12,2024-07-12,30,0.6054235196262121,0.22256713444276832,0.13412319862203848,0.9305316012680865,-0.14051510880049511,-0.3828563851834438,0.7666666666666667,0.1,8.566666666666666,0.4391666666666667
D04_dip12,4,dip12,29,QQQ,10,210,2023-11-02,2024-09-04,29,0.27426335783759614,0.08227157488344358,0.06928804097261287,0.5184978749090736,-0.15206571283698106,-0.19199178295415256,0.6206896551724138,0.1724137931034483,7.827586206896552,0.4493021346469623
D04_dip12,4,dip12,30,SOXX,11,231,2025-02-26,2026-01-27,30,0.6222676159829015,0.21021412536032916,0.06436219423808709,0.6748917256508065,-0.1952373222351898,-0.41205349062257235,0.6666666666666666,0.1,9.833333333333334,0.391017316017316
D04_dip12,4,dip12,31,SOXX,4,84,2024-11-26,2025-03-31,30,-0.12412361759187396,-0.03960167279349407,-0.044677119497464446,-0.7194473776395909,-0.12054886154396409,0.08452194479837989,0.3333333333333333,0.8333333333333334,4.333333333333333,0.303968253968254
D04_dip12,4,dip12,32,SOXX,3,63,2024-07-29,2024-10-24,29,-0.004528634488460304,-0.025736148690194187,-0.03835422778467268,-1.199794710453522,-0.07305697002488949,-0.021207514201733883,0.1724137931034483,0.2413793103448276,3.1724137931034484,0.20019157088122608
D04_dip12,4,dip12,33,SOXX,7,147,2025-09-16,2026-04-16,29,0.5731892331920965,0.32778905334651687,0.25018026529486725,1.4180096603161974,-0.16300518868285438,-0.2454001798455796,0.9310344827586207,0.1724137931034483,7.758620689655173,0.4380131362889984
D04_dip12,4,dip12,34,QQQ,4,84,2024-05-31,2024-09-30,30,0.08613665447903895,0.005910673738821378,0.00047555888329192664,0.2988919388780233,-0.11425167924929452,-0.08022598074021757,0.5,0.23333333333333334,3.8666666666666667,0.4168650793650794
D04_dip12,4,dip12,35,QQQ,9,189,2025-02-11,2025-11-10,30,0.1848421423831519,0.058190054391518406,0.016954137988906215,0.04573024659631985,-0.13857756372796554,-0.12665208799163347,0.5333333333333333,0.16666666666666666,7.7,0.38470017636684317
D04_dip12,4,dip12,36,QQQ,3,63,2025-01-14,2025-04-14,30,-0.0928917402537448,-0.030375438904984658,-0.030599153789755085,-0.6251997619360415,-0.11683845884837145,0.06251630134876014,0.23333333333333334,0.8,4.333333333333333,0.3437830687830688
D04_dip12,4,dip12,37,SOXX,10,210,2024-08-26,2025-06-27,30,0.057670134077346225,0.02046920960986516,-0.044337791522233994,-0.10297817724806585,-0.16569275775693532,-0.037200924467481064,0.4,0.26666666666666666,8.566666666666666,0.2747222222222222
D04_dip12,4,dip12,38,SOXX,12,252,2024-07-02,2025-07-03,30,-0.01969168950723721,-0.07653252280558119,-0.09839386278004458,-0.380262736523972,-0.25995894847290957,-0.05684083329834398,0.2,0.23333333333333334,11.233333333333333,0.28240740740740744
D04_dip12,4,dip12,39,QQQ,5,105,2024-09-23,2025-02-24,30,0.07798180695234325,0.08027901440352954,0.021480883223953473,0.7400698274244447,-0.10294150549973861,0.002297207451186292,0.6666666666666666,0.3333333333333333,4.5,0.45634920634920634
D04_dip12,4,dip12,40,QQQ,12,252,2025-05-13,2026-05-13,30,0.3929082039357876,0.1694561490144259,0.023107049116210088,0.2639407041225732,-0.15858798801848872,-0.22345205492136172,0.5333333333333333,0.13333333333333333,9.166666666666666,0.3436507936507936
D04_dip12,4,dip12,41,SOXX,5,105,2024-12-18,2025-05-21,29,-0.03550519039857425,-0.06460222809732583,-0.06672479371255824,-0.8450408752060391,-0.15640164645996552,-0.029097037698751577,0.1724137931034483,0.3793103448275862,5.689655172413793,0.25385878489326763
D04_dip12,4,dip12,42,QQQ,1,21,2026-06-01,2026-06-30,30,-0.007446386853765863,-0.010185115858381241,-0.007999126861246875,-1.3046540242338631,-0.0351474249723543,-0.002738729004615378,0.3,0.4666666666666667,1.6333333333333333,0.26626984126984127
D04_dip12,4,dip12,43,SOXX,5,105,2025-04-30,2025-09-29,30,0.4691356693755999,0.15054648353824612,0.12864417953885,1.1155720737433499,-0.11588806453036889,-0.3185891858373538,0.7,0.03333333333333333,3.6333333333333333,0.45563492063492056
D04_dip12,4,dip12,44,SOXX,5,105,2024-07-24,2024-12-19,29,-0.07336128139760856,0.011015410166067288,-0.0372149107166021,-0.45519196389365746,-0.11719957481286189,0.08437669156367585,0.3793103448275862,0.6551724137931034,5.896551724137931,0.28891625615763544
D04_dip12,4,dip12,45,SOXX,12,252,2024-03-06,2025-03-07,30,-0.10757477953627947,-0.08688988222308922,-0.09475546041627742,-0.2847877427052833,-0.24231265409494265,0.02068489731319026,0.26666666666666666,0.5333333333333333,12.566666666666666,0.3484788359788359
D04_dip12,4,dip12,46,SOXX,11,231,2024-02-13,2025-01-14,30,0.07418664137386521,0.04953678778749294,0.009241133757983855,0.1108658832406238,-0.22049819778554564,-0.024649853586372276,0.5333333333333333,0.3,10.9,0.3566378066378066
D04_dip12,4,dip12,47,QQQ,12,252,2025-06-12,2026-06-12,30,0.3582273667812763,0.12559550354350835,0.010332096037551142,0.24025338828821277,-0.1901035082945586,-0.23263186323776797,0.5666666666666667,0.13333333333333333,10.833333333333334,0.3824074074074074
D04_dip12,4,dip12,48,QQQ,1,21,2025-07-02,2025-07-31,30,0.025798870778167116,0.007816401292152327,0.0,-0.014073857255897722,-0.040201171426928535,-0.01798246948601479,0.4,0.26666666666666666,1.2666666666666666,0.45436507936507936
D04_dip12,4,dip12,49,QQQ,6,126,2024-03-22,2024-09-20,30,0.08250113027758665,0.006287022152852613,0.0026714971317962632,0.0050869455477932386,-0.12163731265084501,-0.07621410812473405,0.5,0.26666666666666666,6.066666666666666,0.4237433862433862
D04_dip12,4,dip12,50,QQQ,11,231,2025-04-16,2026-03-18,30,0.3441101199491847,0.1573977402058988,0.06771896216175788,0.4953048083713794,-0.12672894237695947,-0.18671237974328592,0.6333333333333333,0.16666666666666666,8.066666666666666,0.3625541125541126
D04_dip12,4,dip12,51,SOXX,12,252,2025-05-09,2026-05-11,30,1.7645869991549006,0.549546673741138,0.4098914689498627,1.2915981753129564,-0.19046561379312127,-1.2150403254137627,0.8666666666666667,0.1,10.466666666666667,0.4363095238095239
D04_dip12,4,dip12,52,QQQ,6,126,2024-07-26,2025-01-27,30,0.11403086919643934,0.014824892598487885,0.031117569337712925,0.2526286156201117,-0.11798115747083922,-0.09920597659795145,0.6666666666666666,0.13333333333333333,5.7,0.40846560846560837
D04_dip12,4,dip12,53,SOXX,9,189,2025-02-25,2025-11-21,30,0.27137754060742036,0.04838661476497695,0.042430771713707904,0.14854987988069163,-0.17609057746203785,-0.2229909258424434,0.5666666666666667,0.13333333333333333,8.633333333333333,0.35780423280423285
D04_dip12,4,dip12,54,QQQ,10,210,2025-06-10,2026-04-10,30,0.14941279936704488,0.0022950251783442305,-0.0031620869445851962,-0.10170446747413632,-0.17216537880023805,-0.14711777418870065,0.4666666666666667,0.13333333333333333,8.233333333333333,0.403015873015873
D04_dip12,4,dip12,55,QQQ,9,189,2024-03-12,2024-12-09,30,0.18252323377671842,0.06878945451412634,0.003095780575355922,0.3446521785598391,-0.14463456016076412,-0.11373377926259208,0.5,0.2,7.366666666666666,0.4226631393298061
D04_dip12,4,dip12,56,SOXX,1,21,2026-03-06,2026-04-06,30,0.06430085839175526,0.017338214531167597,0.00766380084142515,0.9298813170013278,-0.0370252057222384,-0.046962643860587655,0.6333333333333333,0.06666666666666667,1.8333333333333333,0.25992063492063494
D04_dip12,4,dip12,57,QQQ,11,231,2024-12-30,2025-12-01,30,0.20149282165868643,0.030685782190918425,-0.023171746286068218,-0.05966589045396531,-0.16200191482404236,-0.170807039467768,0.43333333333333335,0.16666666666666666,9.466666666666667,0.3521284271284271
D04_dip12,4,dip12,58,QQQ,4,84,2025-05-06,2025-09-04,30,0.19622773691571815,0.041998774959640044,0.003456257004372132,0.2883641958511168,-0.07757363459982387,-0.1542289619560781,0.5666666666666667,0.13333333333333333,2.6333333333333333,0.3702380952380952
D04_dip12,4,dip12,59,SOXX,4,84,2026-02-25,2026-06-25,30,0.7007670678766698,0.1918733585850075,0.13315089015196957,1.8870231598203302,-0.09466789003946416,-0.5088937092916622,0.8333333333333334,0.06666666666666667,4.266666666666667,0.2939484126984127
D04_dip12,4,dip12,60,SOXX,1,21,2024-12-26,2025-01-28,29,-0.04487084375145378,-0.033681144223374086,-0.02574284429216822,-1.2680878157866382,-0.07847611152644884,0.011189699528079695,0.20689655172413793,0.6896551724137931,1.6896551724137931,0.366584564860427
D04_dip12,4,dip12,61,SOXX,3,63,2024-01-26,2024-04-25,29,0.06710127075469541,0.021650645655939212,-0.02846229632561037,-0.3310316637624558,-0.08167023695924377,-0.04545062509875619,0.41379310344827586,0.2413793103448276,3.1379310344827585,0.3591954022988505
D04_dip12,4,dip12,62,SOXX,3,63,2025-06-20,2025-09-18,29,0.19111858758403377,0.11463194873242344,0.09226481153460497,1.3702237143853184,-0.11503386169112684,-0.07648663885161033,0.7241379310344828,0.3103448275862069,3.1379310344827585,0.5573344280240833
D04_dip12,4,dip12,63,QQQ,3,63,2025-10-01,2025-12-30,30,0.0281443024583361,-0.015567395138840097,-0.020419878307207706,-0.20699917270997362,-0.07829678007579047,-0.0437116975971762,0.3333333333333333,0.23333333333333334,2.8333333333333335,0.3698412698412699
