scheme,scheme_id,note,run,universe,months,eval_days,win_start,win_end,n_names,bench_ret,s12_mean_ret,dip_mean_ret,dip_minus_s12,s12_mean_mdd,dip_mean_mdd,s12_mean_exposure,dip_mean_exposure,dip_beat_s12,s12_vs_bench,dip_vs_bench,s12_positive,dip_positive
D07_light_w20,7,light_probe_w20,46,SOXX,11,231,2024-02-13,2025-01-14,30,0.07418656590600592,0.02756966561592551,0.04366470875720999,0.016095043141284484,-0.20760107677177955,-0.21615344855372726,0.2522366522366522,0.33737373737373744,1,-0.04661690029008041,-0.030521857148795926,1,1
D07_light_w20,7,light_probe_w20,47,QQQ,12,252,2025-06-12,2026-06-12,30,0.3582275230463974,0.10374190539348917,0.14133329444304507,0.037591389049555904,-0.1650181027476526,-0.1747840110988669,0.28941798941798946,0.3666137566137566,1,-0.2544856176529082,-0.2168942286033523,1,1
D07_light_w20,7,light_probe_w20,48,QQQ,1,21,2025-07-02,2025-07-31,30,0.02579898212369769,0.009147873504681665,0.009563174252936993,0.0004153007482553279,-0.03190240724898848,-0.036147469693359975,0.3682539682539682,0.4495238095238095,1,-0.016651108619016024,-0.016235807870760698,1,1
D07_light_w20,7,light_probe_w20,49,QQQ,6,126,2024-03-22,2024-09-20,30,0.08250098618182977,-0.011823329141226387,-0.0006617879500587787,0.011161541191167608,-0.1258061830418667,-0.12469988956127362,0.29550264550264543,0.3740740740740741,1,-0.09432431532305616,-0.08316277413188855,0,0
D07_light_w20,7,light_probe_w20,50,QQQ,11,231,2025-04-16,2026-03-18,30,0.3441101199491847,0.036376948153369094,0.05091624375528503,0.014539295601915934,-0.12889573510110175,-0.13574750736716404,0.26536796536796536,0.3373737373737373,1,-0.3077331717958156,-0.2931938761938997,1,1
D07_light_w20,7,light_probe_w20,51,SOXX,12,252,2025-05-09,2026-05-11,30,1.7645874371661052,0.4097080988831326,0.5388880541061903,0.12917995522305775,-0.19101367705129177,-0.19065828652643096,0.3484126984126984,0.4279100529100529,1,-1.3548793382829727,-1.225699383059915,1,1
D07_light_w20,7,light_probe_w20,52,QQQ,6,126,2024-07-26,2025-01-27,30,0.11403101000835725,0.05681938935261872,0.07685847438886423,0.02003908503624551,-0.12773069541356347,-0.12816142693129576,0.3232804232804233,0.40465608465608466,1,-0.05721162065573853,-0.03717253561949302,1,1
D07_light_w20,7,light_probe_w20,53,SOXX,9,189,2025-02-25,2025-11-21,30,0.27137739698000374,0.056180111741826515,0.06028481289659699,0.0041047011547704765,-0.16495208287193883,-0.17245495233622998,0.28395061728395066,0.3507583774250441,1,-0.21519728523817722,-0.21109258408340675,1,1
D07_light_w20,7,light_probe_w20,54,QQQ,10,210,2025-06-10,2026-04-10,30,0.14941279936704488,-0.015405285196039335,-0.02069746848455292,-0.0052921832885135835,-0.13625480198106962,-0.14791749375799398,0.2634920634920635,0.33219047619047615,0,-0.16481808456308422,-0.1701102678515978,0,0
D07_light_w20,7,light_probe_w20,55,QQQ,9,189,2024-03-12,2024-12-09,30,0.18252348107739125,0.055664773216138046,0.06794713696164446,0.012282363745506418,-0.12915008536707423,-0.12719224992365258,0.3707231040564374,0.4365432098765432,1,-0.1268587078612532,-0.11457634411574678,1,1
D07_light_w20,7,light_probe_w20,56,SOXX,1,21,2026-03-06,2026-04-06,30,0.06430085839175526,0.002552041162142956,0.010300985488872254,0.007748944326729298,-0.012963321553764555,-0.03480439390336899,0.06984126984126983,0.22063492063492066,1,-0.0617488172296123,-0.053999872902883,1,1
D07_light_w20,7,light_probe_w20,57,QQQ,11,231,2024-12-30,2025-12-01,30,0.2014930365864087,0.06266015330288494,0.07986140237871171,0.017201249075826777,-0.1598500025072416,-0.16198785938665428,0.2909090909090909,0.36686868686868684,1,-0.13883288328352378,-0.121631634207697,1,1
D07_light_w20,7,light_probe_w20,58,QQQ,4,84,2025-05-06,2025-09-04,30,0.19622773691571815,0.02277270503400945,0.02964095663117909,0.006868251597169642,-0.07513828177160067,-0.08129747793724136,0.29166666666666663,0.3711111111111113,1,-0.17345503188170872,-0.16658678028453905,1,1
D07_light_w20,7,light_probe_w20,59,SOXX,4,84,2026-02-25,2026-06-25,30,0.7007669266812115,0.09044155816110022,0.176644551530286,0.08620299336918577,-0.07194405578107436,-0.09139042394888568,0.1384920634920635,0.2681746031746032,1,-0.6103253685201113,-0.5241223751509255,1,1
D07_light_w20,7,light_probe_w20,60,SOXX,1,21,2024-12-26,2025-01-28,29,-0.04487098139039003,-0.03273396754475295,-0.032781014565620846,-4.7047020867899136e-05,-0.06564789337488112,-0.07698270033005034,0.27586206896551724,0.3645320197044335,0,0.012137013845637083,0.012089966824769184,0,0
D07_light_w20,7,light_probe_w20,61,SOXX,3,63,2024-01-26,2024-04-25,29,0.06710111015930864,0.02188533088741311,0.022546416517417206,0.0006610856300040963,-0.05970782911130342,-0.07603851862912628,0.22167487684729062,0.3367268746579091,1,-0.04521577927189553,-0.044554693641891435,1,1
D07_light_w20,7,light_probe_w20,62,SOXX,3,63,2025-06-20,2025-09-18,29,0.19111850646885342,0.09125785621270052,0.1116831085660605,0.02042525235335997,-0.11324479512224543,-0.11521200183797123,0.48056923918992883,0.5512862616310892,1,-0.0998606502561529,-0.07943539790279293,1,1
D07_light_w20,7,light_probe_w20,63,QQQ,3,63,2025-10-01,2025-12-30,30,0.0281443024583361,-0.007672257166568985,-0.005743935480534601,0.001928321686034384,-0.057252876515231955,-0.06285202194486865,0.25661375661375657,0.31650793650793646,1,-0.035816559624905084,-0.033888237938870705,0,0
D07_light_w20,7,light_probe_w20,64,QQQ,2,42,2024-06-12,2024-08-12,30,-0.046509750935051275,-0.030689981486153213,-0.026789907483304627,0.003900074002848586,-0.07187451483260328,-0.07896014855164411,0.3507936507936508,0.4331746031746032,1,0.015819769448898062,0.019719843451746648,0,0
D07_light_w20,7,light_probe_w20,65,SOXX,7,147,2024-03-27,2024-10-24,29,0.010917916153216245,-0.017449618185238974,-0.016217485120246566,0.0012321330649924071,-0.1614083097554402,-0.17139216726069942,0.2629603565564157,0.3433262960356557,1,-0.02836753433845522,-0.02713540127346281,0,0
D07_light_w20,7,light_probe_w20,66,QQQ,7,147,2024-06-18,2025-01-17,30,0.0802486743430566,0.00029853127965911254,0.018301104162980027,0.018002572883320914,-0.13011363603454423,-0.1272607786640035,0.35124716553287977,0.41814058956916106,1,-0.0799501430633975,-0.06194757018007657,1,1
D07_light_w20,7,light_probe_w20,67,SOXX,6,126,2025-02-27,2025-08-27,30,0.2288069130259598,0.09602472964249355,0.09613180163987928,0.00010707199738572981,-0.11061219488937407,-0.12402396556032416,0.3126984126984126,0.3662433862433862,1,-0.13278218338346626,-0.1326751113860805,1,1
D07_light_w20,7,light_probe_w20,68,SOXX,2,42,2026-01-27,2026-03-26,30,-0.06274182234420844,0.0032193452924548414,-0.0015575138877608197,-0.0047768591802156615,-0.05896621171963992,-0.07742393396577338,0.19920634920634922,0.3071428571428571,0,0.06596116763666328,0.06118430845644762,1,0
D07_light_w20,7,light_probe_w20,69,SOXX,8,168,2025-08-27,2026-04-28,30,0.752796897064234,0.17512795042041496,0.2560387291661196,0.08091077874570463,-0.17448596435949304,-0.1760133095542115,0.31924603174603183,0.41460317460317453,1,-0.5776689466438191,-0.49675816789811444,1,1
D07_light_w20,7,light_probe_w20,70,SOXX,5,105,2024-09-20,2025-02-21,29,0.005406814450626518,0.003468495639504155,0.004424239546921129,0.0009557439074169738,-0.09789538854854749,-0.10898342701659171,0.187192118226601,0.27152709359605914,1,-0.001938318811122363,-0.0009825749037053891,1,1
D07_light_w20,7,light_probe_w20,71,SOXX,4,84,2025-09-17,2026-01-15,29,0.30628589985012833,0.09548057248306517,0.13002876646794928,0.03454819398488411,-0.13684856978281387,-0.14083733756932457,0.3788998357963875,0.45985221674876847,1,-0.21080532736706314,-0.17625713338217905,1,1
D07_light_w20,7,light_probe_w20,72,QQQ,4,84,2025-06-23,2025-10-20,30,0.1516013225816759,0.03716667462224955,0.046427402513945025,0.009260727891695478,-0.08772548229479836,-0.09399104956762518,0.3146825396825397,0.3892857142857143,1,-0.11443464795942637,-0.10517392006773088,1,1
D07_light_w20,7,light_probe_w20,73,SOXX,10,210,2023-11-28,2024-09-27,30,0.3732977081618618,0.06661678645753953,0.08268099294919912,0.016064206491659586,-0.18894426088698602,-0.19210017480609462,0.3076190476190476,0.3894285714285715,1,-0.30668092170432226,-0.2906167152126627,1,1
D07_light_w20,7,light_probe_w20,74,QQQ,9,189,2025-04-09,2026-01-08,30,0.33624069066151074,0.13339435324806054,0.1576097668608904,0.02421541361282986,-0.1364775405035114,-0.14078410593266105,0.35555555555555557,0.41947089947089944,1,-0.2028463374134502,-0.17863092380062034,1,1
D07_light_w20,7,light_probe_w20,75,QQQ,12,252,2024-12-19,2025-12-22,30,0.21234993913837386,0.07282488524533995,0.09608163882603178,0.023256753580691833,-0.15411353549119883,-0.167042859960399,0.2826719576719577,0.354920634920635,1,-0.1395250538930339,-0.11626830031234207,1,1
D07_light_w20,7,light_probe_w20,76,SOXX,5,105,2024-05-10,2024-10-09,29,0.07166292185798206,0.014436981495001656,0.009169419737432771,-0.005267561757568885,-0.12451546382428642,-0.14463771981518114,0.25155993431855495,0.32866995073891625,0,-0.05722594036298041,-0.06249350212054929,1,1
D07_light_w20,7,light_probe_w20,77,SOXX,8,168,2025-08-01,2026-04-01,30,0.4329721592393472,0.15866805757439584,0.203689771935626,0.045021714361230175,-0.18501848805024199,-0.18075329641249502,0.3426587301587301,0.4349206349206349,1,-0.27430410166495134,-0.22928238730372116,1,1
D07_light_w20,7,light_probe_w20,78,QQQ,7,147,2025-11-12,2026-06-15,30,0.20096913413608264,-0.018947353643036353,0.01162941506227763,0.030576768705313985,-0.12973603679726417,-0.13367730200157382,0.2376417233560091,0.3140589569160998,1,-0.21991648777911899,-0.189339719073805,0,1
D07_light_w20,7,light_probe_w20,79,SOXX,9,189,2023-12-14,2024-09-16,30,0.16790498618580796,0.0008636282377531334,0.005809778146203489,0.004946149908450356,-0.1882736533618384,-0.1918664735352636,0.3310405643738977,0.4155908289241622,1,-0.16704135794805483,-0.16209520803960448,1,1
D07_light_w20,7,light_probe_w20,80,QQQ,6,126,2024-01-19,2024-07-19,30,0.13164162035706783,0.01752199700392435,0.027499988378943126,0.009977991375018775,-0.11178035471042873,-0.11749553773920879,0.32089947089947096,0.39862433862433855,1,-0.11411962335314349,-0.1041416319781247,1,1
D07_light_w20,7,light_probe_w20,81,QQQ,1,21,2024-11-13,2024-12-12,30,0.027818437813410313,0.02434417817350658,0.027014931513574845,0.002670753340068263,-0.025412970421883403,-0.02975029477025613,0.3349206349206349,0.3974603174603174,1,-0.003474259639903731,-0.0008035062998354679,1,1
D07_light_w20,7,light_probe_w20,82,SOXX,10,210,2024-06-21,2025-04-23,30,-0.303438756357962,-0.10953684636102978,-0.13829138036862962,-0.028754534007599836,-0.21927545671237217,-0.24583462360637404,0.1858730158730159,0.2597460317460317,0,0.19390190999693224,0.1651473759893324,0,0
D07_light_w20,7,light_probe_w20,83,QQQ,11,231,2024-05-24,2025-04-28,30,0.03788093693594541,0.02352067792770555,0.035546892494047334,0.012026214566341783,-0.18620256126856274,-0.18810482551860097,0.3011544011544011,0.37665223665223674,1,-0.014360259008239857,-0.002334044441898074,1,1
D07_light_w20,7,light_probe_w20,84,SOXX,4,84,2025-03-26,2025-07-25,29,0.21967623083558907,0.08166603233309737,0.07695182358655177,-0.004714208746545601,-0.0830621153910326,-0.09159304184874478,0.3091133004926108,0.3459770114942529,0,-0.1380101985024917,-0.1427244072490373,1,1
D07_light_w20,7,light_probe_w20,85,SOXX,3,63,2024-01-12,2024-04-12,29,0.17490145812316005,0.060582022508329274,0.07368494047180883,0.013102917963479559,-0.07771614238565261,-0.08408387365760935,0.3130815544608648,0.42539682539682544,1,-0.11431943561483077,-0.10121651765135121,1,1
D07_light_w20,7,light_probe_w20,86,QQQ,4,84,2025-08-13,2025-12-10,30,0.08270595883887877,-0.0020598467100503243,0.003775267701015424,0.005835114411065748,-0.07138796413813867,-0.08176716280748636,0.2472222222222222,0.33420634920634923,1,-0.0847658055489291,-0.07893069113786334,0,1
D07_light_w20,7,light_probe_w20,87,QQQ,9,189,2025-08-12,2026-05-12,30,0.22380163982039725,-0.006650453236212702,0.021573424781517078,0.02822387801772978,-0.14081880209020553,-0.14795967565412868,0.2324514991181658,0.31195767195767204,1,-0.23045209305660994,-0.20222821503888017,0,1
D07_light_w20,7,light_probe_w20,88,QQQ,3,63,2023-09-06,2023-12-04,30,0.03239382703262561,-0.018888553611716232,-0.010504344435907639,0.008384209175808593,-0.08305897001337256,-0.08755507166185948,0.33492063492063484,0.4154497354497355,1,-0.051282380644341846,-0.04289817146853325,0,0
D07_light_w20,7,light_probe_w20,89,QQQ,6,126,2024-03-08,2024-09-06,30,0.025004402915363988,-0.03556560225580011,-0.031586712226849015,0.003978890028951097,-0.13633623776185416,-0.1392273481804815,0.3309523809523809,0.4017460317460318,1,-0.0605700051711641,-0.056591115142213,0,0
D07_light_w20,7,light_probe_w20,90,SOXX,4,84,2024-02-09,2024-06-10,29,0.16166404920459776,0.028196290271240643,0.04295361193151577,0.014757321660275127,-0.08636595624850572,-0.09558981731973999,0.3066502463054187,0.4014778325123153,1,-0.1334677589333571,-0.11871043727308199,1,1
D07_light_w20,7,light_probe_w20,91,QQQ,6,126,2024-12-26,2025-06-30,30,0.04434109236366246,0.007674866909558949,0.015749889776254675,0.008075022866695727,-0.1278377277741782,-0.1372892035762656,0.2677248677248677,0.3381481481481482,1,-0.03666622545410351,-0.028591202587407785,1,1
D07_light_w20,7,light_probe_w20,92,QQQ,2,42,2024-07-11,2024-09-09,30,-0.07616930887243911,-0.0467009139746296,-0.04430777100057149,0.002393142974058113,-0.06533070513067755,-0.07795954360987198,0.2119047619047619,0.3203174603174603,1,0.02946839489780951,0.03186153787186762,0,0
D07_light_w20,7,light_probe_w20,93,QQQ,8,168,2025-09-04,2026-05-05,30,0.18933459993954838,0.056885856392562835,0.08662969686058558,0.029743840468022746,-0.13213284289849453,-0.13607583584537722,0.26369047619047614,0.3328571428571429,1,-0.13244874354698555,-0.1027049030789628,1,1
D07_light_w20,7,light_probe_w20,94,QQQ,11,231,2023-08-28,2024-07-29,29,0.27358869545907205,0.04338844910070174,0.07177536674697174,0.02838691764627,-0.158549556344278,-0.15311555583498995,0.3985669502910882,0.4616808478877445,1,-0.2302002463583703,-0.2018133287121003,1,1
D07_light_w20,7,light_probe_w20,95,SOXX,2,42,2024-10-18,2024-12-17,29,-0.022397322959222588,0.003232917265875716,-0.000775569817794827,-0.004008487083670543,-0.05504839408824857,-0.07111559243035678,0.18308702791461412,0.26403940886699506,0,0.025630240225098303,0.02162175314142776,1,0
D07_light_w20,7,light_probe_w20,96,QQQ,9,189,2024-06-04,2025-03-06,30,0.0794127343756903,0.07355495139825723,0.08473717452763398,0.01118222312937675,-0.16750932370479174,-0.16766896992030397,0.31957671957671957,0.4049029982363316,1,-0.005857782977433071,0.00532444015194368,1,1
D07_light_w20,7,light_probe_w20,97,SOXX,5,105,2025-12-31,2026-06-02,30,1.0102699251297969,0.20892373089805882,0.31993503023981007,0.11101129934175125,-0.09511111174694611,-0.1100359527577529,0.24095238095238092,0.3514285714285715,1,-0.801346194231738,-0.6903348948899868,1,1
D07_light_w20,7,light_probe_w20,98,QQQ,4,84,2025-02-28,2025-06-30,30,0.08838198760432037,0.04214933024015496,0.041582800930142036,-0.0005665293100129212,-0.0667824189847802,-0.07812534790073992,0.2035714285714286,0.270952380952381,0,-0.04623265736416541,-0.04679918667417833,1,1
D07_light_w20,7,light_probe_w20,99,SOXX,2,42,2026-05-13,2026-07-14,30,0.07552608567751218,0.007353907599346913,0.0041563945403215695,-0.0031975130590253436,-0.019491828187119066,-0.06388153064557943,0.08253968253968254,0.22587301587301592,0,-0.06817217807816527,-0.0713696911371906,1,1
D08_third_w33,8,third_probe_w33,0,SOXX,4,84,2025-01-15,2025-05-15,29,-0.04268264905560459,-0.025716990511332718,-0.05990921056326271,-0.03419222005193,-0.09008269398142583,-0.14165263878062337,0.10139573070607558,0.21545977011494258,0,0.016965658544271876,-0.01722656150765812,0,0
D08_third_w33,8,third_probe_w33,1,SOXX,4,84,2025-11-26,2026-03-30,29,0.06535932477276907,0.13060434817914052,0.15677446525925653,0.026170117080116018,-0.09666914509833963,-0.12178235720573981,0.3259441707717569,0.4722495894909688,1,0.06524502340637145,0.09141514048648747,1,1
D08_third_w33,8,third_probe_w33,2,SOXX,12,252,2024-06-12,2025-06-13,30,-0.11229341109132818,-0.08609364403663103,-0.11521652230615499,-0.029122878269523964,-0.23588366404305075,-0.2777346557262122,0.21468253968253967,0.3329325396825397,0,0.02619976705469715,-0.002923111214826815,0,0
D08_third_w33,8,third_probe_w33,3,QQQ,1,21,2026-01-13,2026-02-11,30,-0.02096638715391519,-0.014627542256874316,-0.0236028654996975,-0.008975323242823184,-0.05458277455918684,-0.06900759482212934,0.4031746031746032,0.4749365079365079,0,0.006338844897040874,-0.00263647834578231,0,0
D08_third_w33,8,third_probe_w33,4,QQQ,8,168,2025-02-28,2025-10-28,30,0.2501946013536971,0.07269972065454076,0.11645179386427443,0.04375207320973366,-0.13812305774620287,-0.149388890712609,0.2779761904761905,0.42235119047619046,1,-0.1774948806991563,-0.13374280748942266,1,1
D08_third_w33,8,third_probe_w33,5,SOXX,3,63,2025-03-10,2025-06-06,29,0.11931811258500846,0.023024491089483737,0.00598221687431878,-0.01704227421516496,-0.027145179397823276,-0.06127819129518919,0.08866995073891625,0.16832512315270934,0,-0.09629362149552473,-0.11333589571068968,1,1
D08_third_w33,8,third_probe_w33,6,SOXX,12,252,2024-10-18,2025-10-21,30,0.27929057935732526,0.08040498987955062,0.10566781074222194,0.025262820862671315,-0.18728003050003003,-0.20810747649520872,0.2891534391534391,0.3961851851851852,1,-0.19888558947777463,-0.17362276861510334,1,1
D08_third_w33,8,third_probe_w33,7,SOXX,5,105,2024-08-02,2024-12-31,30,0.04615473659290337,-0.007383155687375146,-0.010299383072278064,-0.002916227384902918,-0.09986809917066228,-0.12094274790240084,0.15714285714285714,0.27437142857142854,0,-0.05353789228027851,-0.056454119665181435,0,0
D08_third_w33,8,third_probe_w33,8,SOXX,11,231,2024-01-29,2024-12-26,30,0.11728595595420654,-0.014050142007062175,0.0008083631741239679,0.014858505181186143,-0.22765483794891364,-0.24754489234817043,0.2554112554112554,0.39493506493506497,1,-0.13133609796126872,-0.11647759278008257,0,1
D08_third_w33,8,third_probe_w33,9,QQQ,7,147,2025-12-22,2026-07-24,30,0.10761391047221691,0.011967165923700219,0.06470608873767632,0.0527389228139761,-0.11138535137425892,-0.13300567480870495,0.2068027210884354,0.3269047619047619,1,-0.0956467445485167,-0.042907821734540594,1,1
D08_third_w33,8,third_probe_w33,10,SOXX,11,231,2025-04-30,2026-03-31,30,0.7991728873661996,0.24120132927579618,0.370050422021975,0.12884909274617884,-0.18151182396438895,-0.18777503103456014,0.32958152958152964,0.4663910533910533,1,-0.5579715580904034,-0.4291224653442246,1,1
D08_third_w33,8,third_probe_w33,11,SOXX,7,147,2023-12-07,2024-07-10,30,0.5448438251272811,0.15643696946934116,0.21986919842590558,0.06343222895656442,-0.13145231080705216,-0.14307867239022276,0.34852607709750566,0.49534240362811793,1,-0.38840685565794,-0.32497462670137556,1,1
